"","year","age","value","groups","Age","Year","eff_N","N_tmp"
"413",2000,11,0.0572645,"pred","11","2000",121.37,43.4889
"414",2000,12,0.132974,"pred","12","2000",121.37,43.4889
"415",2000,13,0.160846,"pred","13","2000",121.37,43.4889
"416",2000,14,0.16484,"pred","14","2000",121.37,43.4889
"417",2000,15,0.0832666,"pred","15","2000",121.37,43.4889
"418",2000,16,0.0588163,"pred","16","2000",121.37,43.4889
"419",2000,17,0.0276716,"pred","17","2000",121.37,43.4889
"420",2000,18,0.0179849,"pred","18","2000",121.37,43.4889
"421",2000,19,0.0183943,"pred","19","2000",121.37,43.4889
"422",2000,20,0.0194021,"pred","20","2000",121.37,43.4889
"423",2000,21,0.0187176,"pred","21","2000",121.37,43.4889
"424",2000,22,0.0202565,"pred","22","2000",121.37,43.4889
"425",2000,23,0.0189655,"pred","23","2000",121.37,43.4889
"426",2000,24,0.01409,"pred","24","2000",121.37,43.4889
"427",2000,25,0.00838045,"pred","25","2000",121.37,43.4889
"428",2000,26,0.00510856,"pred","26","2000",121.37,43.4889
"429",2000,27,0.00393174,"pred","27","2000",121.37,43.4889
"430",2000,28,0.00334623,"pred","28","2000",121.37,43.4889
"431",2000,29,0.00292451,"pred","29","2000",121.37,43.4889
"432",2000,30,0.0335548,"pred","30","2000",121.37,43.4889
"433",2001,4,0.000257339,"pred","4","2001",211.614,54.9062
"434",2001,5,0.00034091,"pred","5","2001",211.614,54.9062
"435",2001,6,0.00381783,"pred","6","2001",211.614,54.9062
"436",2001,7,0.00550147,"pred","7","2001",211.614,54.9062
"437",2001,8,0.0122427,"pred","8","2001",211.614,54.9062
"438",2001,9,0.067816,"pred","9","2001",211.614,54.9062
"439",2001,10,0.0598851,"pred","10","2001",211.614,54.9062
"440",2001,11,0.0836913,"pred","11","2001",211.614,54.9062
"441",2001,12,0.0618676,"pred","12","2001",211.614,54.9062
"442",2001,13,0.119767,"pred","13","2001",211.614,54.9062
"443",2001,14,0.140744,"pred","14","2001",211.614,54.9062
"444",2001,15,0.139784,"pred","15","2001",211.614,54.9062
"445",2001,16,0.072781,"pred","16","2001",211.614,54.9062
"446",2001,17,0.0496164,"pred","17","2001",211.614,54.9062
"447",2001,18,0.0241275,"pred","18","2001",211.614,54.9062
"448",2001,19,0.0154123,"pred","19","2001",211.614,54.9062
"449",2001,20,0.0157036,"pred","20","2001",211.614,54.9062
"450",2001,21,0.0164801,"pred","21","2001",211.614,54.9062
"451",2001,22,0.0160249,"pred","22","2001",211.614,54.9062
"452",2001,23,0.01719,"pred","23","2001",211.614,54.9062
"453",2001,24,0.0160882,"pred","24","2001",211.614,54.9062
"454",2001,25,0.0119788,"pred","25","2001",211.614,54.9062
"455",2001,26,0.00720092,"pred","26","2001",211.614,54.9062
"456",2001,27,0.00439534,"pred","27","2001",211.614,54.9062
"457",2001,28,0.00335974,"pred","28","2001",211.614,54.9062
"458",2001,29,0.00286839,"pred","29","2001",211.614,54.9062
"459",2001,30,0.0310848,"pred","30","2001",211.614,54.9062
"460",2002,4,0.000319805,"pred","4","2002",175.034,47.72
"461",2002,5,0.000738801,"pred","5","2002",175.034,47.72
"462",2002,6,0.00116747,"pred","6","2002",175.034,47.72
"463",2002,7,0.0109247,"pred","7","2002",175.034,47.72
"464",2002,8,0.0150812,"pred","8","2002",175.034,47.72
"465",2002,9,0.0285892,"pred","9","2002",175.034,47.72
"466",2002,10,0.123453,"pred","10","2002",175.034,47.72
"467",2002,11,0.0824017,"pred","11","2002",175.034,47.72
"468",2002,12,0.0854882,"pred","12","2002",175.034,47.72
"469",2002,13,0.058309,"pred","13","2002",175.034,47.72
"470",2002,14,0.101626,"pred","14","2002",175.034,47.72
"471",2002,15,0.119115,"pred","15","2002",175.034,47.72
"472",2002,16,0.1161,"pred","16","2002",175.034,47.72
"473",2002,17,0.062328,"pred","17","2002",175.034,47.72
"474",2002,18,0.0412387,"pred","18","2002",175.034,47.72
"475",2002,19,0.0206572,"pred","19","2002",175.034,47.72
"476",2002,20,0.013029,"pred","20","2002",175.034,47.72
"477",2002,21,0.0131955,"pred","21","2002",175.034,47.72
"478",2002,22,0.0137861,"pred","22","2002",175.034,47.72
"479",2002,23,0.0135023,"pred","23","2002",175.034,47.72
"480",2002,24,0.0143624,"pred","24","2002",175.034,47.72
"481",2002,25,0.0134322,"pred","25","2002",175.034,47.72
"482",2002,26,0.0100313,"pred","26","2002",175.034,47.72
"483",2002,27,0.00608588,"pred","27","2002",175.034,47.72
"484",2002,28,0.00372358,"pred","28","2002",175.034,47.72
"485",2002,29,0.00284106,"pred","29","2002",175.034,47.72
"486",2002,30,0.0284851,"pred","30","2002",175.034,47.72
"487",2003,4,0.000159595,"pred","4","2003",362.338,77.1763
"488",2003,5,0.000939181,"pred","5","2003",362.338,77.1763
"489",2003,6,0.00213555,"pred","6","2003",362.338,77.1763
"490",2003,7,0.00380895,"pred","7","2003",362.338,77.1763
"491",2003,8,0.0296451,"pred","8","2003",362.338,77.1763
"492",2003,9,0.0365017,"pred","9","2003",362.338,77.1763
"493",2003,10,0.0491933,"pred","10","2003",362.338,77.1763
"494",2003,11,0.159574,"pred","11","2003",362.338,77.1763
"495",2003,12,0.090184,"pred","12","2003",362.338,77.1763
"496",2003,13,0.0768688,"pred","13","2003",362.338,77.1763
"497",2003,14,0.0521148,"pred","14","2003",362.338,77.1763
"498",2003,15,0.0852197,"pred","15","2003",362.338,77.1763
"499",2003,16,0.100376,"pred","16","2003",362.338,77.1763
"500",2003,17,0.0964809,"pred","17","2003",362.338,77.1763
"501",2003,18,0.0533025,"pred","18","2003",362.338,77.1763
"502",2003,19,0.0343983,"pred","19","2003",362.338,77.1763
"503",2003,20,0.0176887,"pred","20","2003",362.338,77.1763
"504",2003,21,0.0110459,"pred","21","2003",362.338,77.1763
"505",2003,22,0.0110997,"pred","22","2003",362.338,77.1763
"506",2003,23,0.0115606,"pred","23","2003",362.338,77.1763
"507",2003,24,0.0113888,"pred","24","2003",362.338,77.1763
"508",2003,25,0.0120225,"pred","25","2003",362.338,77.1763
"509",2003,26,0.0112368,"pred","26","2003",362.338,77.1763
"510",2003,27,0.00841284,"pred","27","2003",362.338,77.1763
"511",2003,28,0.00515181,"pred","28","2003",362.338,77.1763
"512",2003,29,0.00317368,"pred","29","2003",362.338,77.1763
"513",2003,30,0.0263366,"pred","30","2003",362.338,77.1763
"514",2004,4,0.000190852,"pred","4","2004",213.949,52.2261
"515",2004,5,0.000492519,"pred","5","2004",213.949,52.2261
"516",2004,6,0.00276917,"pred","6","2004",213.949,52.2261
"517",2004,7,0.00604549,"pred","7","2004",213.949,52.2261
"518",2004,8,0.0110945,"pred","8","2004",213.949,52.2261
"519",2004,9,0.0698901,"pred","9","2004",213.949,52.2261
"520",2004,10,0.0690222,"pred","10","2004",213.949,52.2261
"521",2004,11,0.0634867,"pred","11","2004",213.949,52.2261
"522",2004,12,0.159003,"pred","12","2004",213.949,52.2261
"523",2004,13,0.0861188,"pred","13","2004",213.949,52.2261
"524",2004,14,0.0659168,"pred","14","2004",213.949,52.2261
"525",2004,15,0.0457303,"pred","15","2004",213.949,52.2261
"526",2004,16,0.0714527,"pred","16","2004",213.949,52.2261
"527",2004,17,0.084655,"pred","17","2004",213.949,52.2261
"528",2004,18,0.0804453,"pred","18","2004",213.949,52.2261
"529",2004,19,0.0456332,"pred","19","2004",213.949,52.2261
"530",2004,20,0.0288509,"pred","20","2004",213.949,52.2261
"531",2004,21,0.0151731,"pred","21","2004",213.949,52.2261
"532",2004,22,0.00940627,"pred","22","2004",213.949,52.2261
"533",2004,23,0.00937202,"pred","23","2004",213.949,52.2261
"534",2004,24,0.00972776,"pred","24","2004",213.949,52.2261
"535",2004,25,0.00963325,"pred","25","2004",213.949,52.2261
"536",2004,26,0.0101036,"pred","26","2004",213.949,52.2261
"537",2004,27,0.00942728,"pred","27","2004",213.949,52.2261
"538",2004,28,0.00708054,"pred","28","2004",213.949,52.2261
"539",2004,29,0.00438682,"pred","29","2004",213.949,52.2261
"540",2004,30,0.0249216,"pred","30","2004",213.949,52.2261
"541",2005,4,0.000175518,"pred","4","2005",173.809,53.8605
"542",2005,5,0.000548209,"pred","5","2005",173.809,53.8605
"543",2005,6,0.00150434,"pred","6","2005",173.809,53.8605
"544",2005,7,0.00788773,"pred","7","2005",173.809,53.8605
"545",2005,8,0.0161187,"pred","8","2005",173.809,53.8605
"546",2005,9,0.0255556,"pred","9","2005",173.809,53.8605
"547",2005,10,0.124873,"pred","10","2005",173.809,53.8605
"548",2005,11,0.094585,"pred","11","2005",173.809,53.8605
"549",2005,12,0.0668449,"pred","12","2005",173.809,53.8605
"550",2005,13,0.138832,"pred","13","2005",173.809,53.8605
"551",2005,14,0.0765691,"pred","14","2005",173.809,53.8605
"552",2005,15,0.0552558,"pred","15","2005",173.809,53.8605
"553",2005,16,0.0395215,"pred","16","2005",173.809,53.8605
"554",2005,17,0.0595019,"pred","17","2005",173.809,53.8605
"555",2005,18,0.0708708,"pred","18","2005",173.809,53.8605
"556",2005,19,0.0666918,"pred","19","2005",173.809,53.8605
"557",2005,20,0.0387718,"pred","20","2005",173.809,53.8605
"558",2005,21,0.0240888,"pred","21","2005",173.809,53.8605
"559",2005,22,0.012908,"pred","22","2005",173.809,53.8605
"560",2005,23,0.00797298,"pred","23","2005",173.809,53.8605
"561",2005,24,0.00786112,"pred","24","2005",173.809,53.8605
"562",2005,25,0.00813773,"pred","25","2005",173.809,53.8605
"563",2005,26,0.00809891,"pred","26","2005",173.809,53.8605
"564",2005,27,0.00843766,"pred","27","2005",173.809,53.8605
"565",2005,28,0.00786083,"pred","28","2005",173.809,53.8605
"566",2005,29,0.00593383,"pred","29","2005",173.809,53.8605
"567",2005,30,0.0246217,"pred","30","2005",173.809,53.8605
"568",2006,4,8.50303e-05,"pred","4","2006",315.809,39.3976
"569",2006,5,0.000513917,"pred","5","2006",315.809,39.3976
"570",2006,6,0.00159891,"pred","6","2006",315.809,39.3976
"571",2006,7,0.00451101,"pred","7","2006",315.809,39.3976
"572",2006,8,0.0213628,"pred","8","2006",315.809,39.3976
"573",2006,9,0.0383619,"pred","9","2006",315.809,39.3976
"574",2006,10,0.0437297,"pred","10","2006",315.809,39.3976
"575",2006,11,0.160558,"pred","11","2006",315.809,39.3976
"576",2006,12,0.102441,"pred","12","2006",315.809,39.3976
"577",2006,13,0.0636784,"pred","13","2006",315.809,39.3976
"578",2006,14,0.117196,"pred","14","2006",315.809,39.3976
"579",2006,15,0.0670987,"pred","15","2006",315.809,39.3976
"580",2006,16,0.0466684,"pred","16","2006",315.809,39.3976
"581",2006,17,0.0344008,"pred","17","2006",315.809,39.3976
"582",2006,18,0.0501492,"pred","18","2006",315.809,39.3976
"583",2006,19,0.0599581,"pred","19","2006",315.809,39.3976
"584",2006,20,0.0559741,"pred","20","2006",315.809,39.3976
"585",2006,21,0.0332669,"pred","21","2006",315.809,39.3976
"586",2006,22,0.0203755,"pred","22","2006",315.809,39.3976
"587",2006,23,0.0111025,"pred","23","2006",315.809,39.3976
"588",2006,24,0.00684288,"pred","24","2006",315.809,39.3976
"589",2006,25,0.00667058,"pred","25","2006",315.809,39.3976
"590",2006,26,0.00689192,"pred","26","2006",315.809,39.3976
"591",2006,27,0.00688231,"pred","27","2006",315.809,39.3976
"592",2006,28,0.00712951,"pred","28","2006",315.809,39.3976
"593",2006,29,0.00664059,"pred","29","2006",315.809,39.3976
"594",2006,30,0.0259476,"pred","30","2006",315.809,39.3976
"595",2008,4,8.57645e-05,"pred","4","2008",367.974,80.0468
"596",2008,5,0.000242371,"pred","5","2008",367.974,80.0468
"597",2008,6,0.000831443,"pred","6","2008",367.974,80.0468
"598",2008,7,0.00457546,"pred","7","2008",367.974,80.0468
"599",2008,8,0.0129223,"pred","8","2008",367.974,80.0468
"600",2008,9,0.0304247,"pred","9","2008",367.974,80.0468
"601",2008,10,0.0928305,"pred","10","2008",367.974,80.0468
"602",2008,11,0.099268,"pred","11","2008",367.974,80.0468
"603",2008,12,0.0630468,"pred","12","2008",367.974,80.0468
"604",2008,13,0.144229,"pred","13","2008",367.974,80.0468
"605",2008,14,0.0873675,"pred","14","2008",367.974,80.0468
"606",2008,15,0.0520995,"pred","15","2008",367.974,80.0468
"607",2008,16,0.0825765,"pred","16","2008",367.974,80.0468
"608",2008,17,0.0512409,"pred","17","2008",367.974,80.0468
"609",2008,18,0.0340045,"pred","18","2008",367.974,80.0468
"610",2008,19,0.0263803,"pred","19","2008",367.974,80.0468
"611",2008,20,0.0364347,"pred","20","2008",367.974,80.0468
"612",2008,21,0.0437087,"pred","21","2008",367.974,80.0468
"613",2008,22,0.0402827,"pred","22","2008",367.974,80.0468
"614",2008,23,0.0248867,"pred","23","2008",367.974,80.0468
"615",2008,24,0.0149491,"pred","24","2008",367.974,80.0468
"616",2008,25,0.00834872,"pred","25","2008",367.974,80.0468
"617",2008,26,0.00515499,"pred","26","2008",367.974,80.0468
"618",2008,27,0.00490453,"pred","27","2008",367.974,80.0468
"619",2008,28,0.00504335,"pred","28","2008",367.974,80.0468
"620",2008,29,0.00507608,"pred","29","2008",367.974,80.0468
"621",2008,30,0.0291173,"pred","30","2008",367.974,80.0468
"622",2010,4,0.000115554,"pred","4","2010",296.263,50.9969
"623",2010,5,0.000307931,"pred","5","2010",296.263,50.9969
"624",2010,6,0.000796051,"pred","6","2010",296.263,50.9969
"625",2010,7,0.00222172,"pred","7","2010",296.263,50.9969
"626",2010,8,0.00745564,"pred","8","2010",296.263,50.9969
"627",2010,9,0.0313486,"pred","9","2010",296.263,50.9969
"628",2010,10,0.0595133,"pred","10","2010",296.263,50.9969
"629",2010,11,0.074694,"pred","11","2010",296.263,50.9969
"630",2010,12,0.129648,"pred","12","2010",296.263,50.9969
"631",2010,13,0.102161,"pred","13","2010",296.263,50.9969
"632",2010,14,0.059275,"pred","14","2010",296.263,50.9969
"633",2010,15,0.107747,"pred","15","2010",296.263,50.9969
"634",2010,16,0.0689526,"pred","16","2010",296.263,50.9969
"635",2010,17,0.0424358,"pred","17","2010",296.263,50.9969
"636",2010,18,0.0603586,"pred","18","2010",296.263,50.9969
"637",2010,19,0.0401532,"pred","19","2010",296.263,50.9969
"638",2010,20,0.0259699,"pred","20","2010",296.263,50.9969
"639",2010,21,0.0209165,"pred","21","2010",296.263,50.9969
"640",2010,22,0.0276283,"pred","22","2010",296.263,50.9969
"641",2010,23,0.0330739,"pred","23","2010",296.263,50.9969
"642",2010,24,0.0302261,"pred","24","2010",296.263,50.9969
"643",2010,25,0.0192852,"pred","25","2010",296.263,50.9969
"644",2010,26,0.0114736,"pred","26","2010",296.263,50.9969
"645",2010,27,0.0065182,"pred","27","2010",296.263,50.9969
"646",2010,28,0.00404623,"pred","28","2010",296.263,50.9969
"647",2010,29,0.00376474,"pred","29","2010",296.263,50.9969
"648",2010,30,0.029947,"pred","30","2010",296.263,50.9969
"649",2012,4,0.000163725,"pred","4","2012",228.265,92.7317
"650",2012,5,0.00057646,"pred","5","2012",228.265,92.7317
"651",2012,6,0.00113172,"pred","6","2012",228.265,92.7317
"652",2012,7,0.00295731,"pred","7","2012",228.265,92.7317
"653",2012,8,0.00713283,"pred","8","2012",228.265,92.7317
"654",2012,9,0.0162053,"pred","9","2012",228.265,92.7317
"655",2012,10,0.0345774,"pred","10","2012",228.265,92.7317
"656",2012,11,0.0813835,"pred","11","2012",228.265,92.7317
"657",2012,12,0.0918894,"pred","12","2012",228.265,92.7317
"658",2012,13,0.0817792,"pred","13","2012",228.265,92.7317
"659",2012,14,0.112624,"pred","14","2012",228.265,92.7317
"660",2012,15,0.0858018,"pred","15","2012",228.265,92.7317
"661",2012,16,0.0528902,"pred","16","2012",228.265,92.7317
"662",2012,17,0.08388,"pred","17","2012",228.265,92.7317
"663",2012,18,0.0569726,"pred","18","2012",228.265,92.7317
"664",2012,19,0.0362978,"pred","19","2012",228.265,92.7317
"665",2012,20,0.0471733,"pred","20","2012",228.265,92.7317
"666",2012,21,0.0332128,"pred","21","2012",228.265,92.7317
"667",2012,22,0.0212471,"pred","22","2012",228.265,92.7317
"668",2012,23,0.017551,"pred","23","2012",228.265,92.7317
"669",2012,24,0.0223547,"pred","24","2012",228.265,92.7317
"670",2012,25,0.0265815,"pred","25","2012",228.265,92.7317
"671",2012,26,0.0241773,"pred","26","2012",228.265,92.7317
"672",2012,27,0.015856,"pred","27","2012",228.265,92.7317
"673",2012,28,0.00940436,"pred","28","2012",228.265,92.7317
"674",2012,29,0.00541988,"pred","29","2012",228.265,92.7317
"675",2012,30,0.0307855,"pred","30","2012",228.265,92.7317
"676",2014,4,0.000292492,"pred","4","2014",306.187,90.0759
"677",2014,5,0.000446441,"pred","5","2014",306.187,90.0759
"678",2014,6,0.00171748,"pred","6","2014",306.187,90.0759
"679",2014,7,0.00568862,"pred","7","2014",306.187,90.0759
"680",2014,8,0.010658,"pred","8","2014",306.187,90.0759
"681",2014,9,0.0226104,"pred","9","2014",306.187,90.0759
"682",2014,10,0.0362737,"pred","10","2014",306.187,90.0759
"683",2014,11,0.0458657,"pred","11","2014",306.187,90.0759
"684",2014,12,0.0543019,"pred","12","2014",306.187,90.0759
"685",2014,13,0.0870989,"pred","13","2014",306.187,90.0759
"686",2014,14,0.0855475,"pred","14","2014",306.187,90.0759
"687",2014,15,0.0735942,"pred","15","2014",306.187,90.0759
"688",2014,16,0.0936913,"pred","16","2014",306.187,90.0759
"689",2014,17,0.0723923,"pred","17","2014",306.187,90.0759
"690",2014,18,0.0476879,"pred","18","2014",306.187,90.0759
"691",2014,19,0.0679409,"pred","19","2014",306.187,90.0759
"692",2014,20,0.0486426,"pred","20","2014",306.187,90.0759
"693",2014,21,0.032018,"pred","21","2014",306.187,90.0759
"694",2014,22,0.0384819,"pred","22","2014",306.187,90.0759
"695",2014,23,0.0283364,"pred","23","2014",306.187,90.0759
"696",2014,24,0.0181629,"pred","24","2014",306.187,90.0759
"697",2014,25,0.0152282,"pred","25","2014",306.187,90.0759
"698",2014,26,0.0188185,"pred","26","2014",306.187,90.0759
"699",2014,27,0.0221588,"pred","27","2014",306.187,90.0759
"700",2014,28,0.0201013,"pred","28","2014",306.187,90.0759
"701",2014,29,0.0135119,"pred","29","2014",306.187,90.0759
"702",2014,30,0.0387702,"pred","30","2014",306.187,90.0759
"703",2016,4,0.000127253,"pred","4","2016",923.467,98.028
"704",2016,5,0.000355083,"pred","5","2016",923.467,98.028
"705",2016,6,0.00271949,"pred","6","2016",923.467,98.028
"706",2016,7,0.00444877,"pred","7","2016",923.467,98.028
"707",2016,8,0.0155448,"pred","8","2016",923.467,98.028
"708",2016,9,0.0410625,"pred","9","2016",923.467,98.028
"709",2016,10,0.052292,"pred","10","2016",923.467,98.028
"710",2016,11,0.061428,"pred","11","2016",923.467,98.028
"711",2016,12,0.0564952,"pred","12","2016",923.467,98.028
"712",2016,13,0.0492603,"pred","13","2016",923.467,98.028
"713",2016,14,0.0494775,"pred","14","2016",923.467,98.028
"714",2016,15,0.0712871,"pred","15","2016",923.467,98.028
"715",2016,16,0.0695708,"pred","16","2016",923.467,98.028
"716",2016,17,0.0612177,"pred","17","2016",923.467,98.028
"717",2016,18,0.0740963,"pred","18","2016",923.467,98.028
"718",2016,19,0.0583433,"pred","19","2016",923.467,98.028
"719",2016,20,0.0406222,"pred","20","2016",923.467,98.028
"720",2016,21,0.0529524,"pred","21","2016",923.467,98.028
"721",2016,22,0.0396255,"pred","22","2016",923.467,98.028
"722",2016,23,0.02688,"pred","23","2016",923.467,98.028
"723",2016,24,0.0302024,"pred","24","2016",923.467,98.028
"724",2016,25,0.0230206,"pred","25","2016",923.467,98.028
"725",2016,26,0.0149272,"pred","26","2016",923.467,98.028
"726",2016,27,0.0126204,"pred","27","2016",923.467,98.028
"727",2016,28,0.0151838,"pred","28","2016",923.467,98.028
"728",2016,29,0.0176842,"pred","29","2016",923.467,98.028
"729",2016,30,0.0585808,"pred","30","2016",923.467,98.028
"730",2018,4,0.000106393,"pred","4","2018",206.338,100
"731",2018,5,0.000346208,"pred","5","2018",206.338,100
"732",2018,6,0.00113016,"pred","6","2018",206.338,100
"733",2018,7,0.00370452,"pred","7","2018",206.338,100
"734",2018,8,0.0217941,"pred","8","2018",206.338,100
"735",2018,9,0.0307596,"pred","9","2018",206.338,100
"736",2018,10,0.0686414,"pred","10","2018",206.338,100
"737",2018,11,0.103784,"pred","11","2018",206.338,100
"738",2018,12,0.0785968,"pred","12","2018",206.338,100
"739",2018,13,0.0619083,"pred","13","2018",206.338,100
"740",2018,14,0.0478531,"pred","14","2018",206.338,100
"741",2018,15,0.0388005,"pred","15","2018",206.338,100
"742",2018,16,0.0386904,"pred","16","2018",206.338,100
"743",2018,17,0.0532343,"pred","17","2018",206.338,100
"744",2018,18,0.0524536,"pred","18","2018",206.338,100
"745",2018,19,0.0472779,"pred","19","2018",206.338,100
"746",2018,20,0.0548789,"pred","20","2018",206.338,100
"747",2018,21,0.0440451,"pred","21","2018",206.338,100
"748",2018,22,0.03206,"pred","22","2018",206.338,100
"749",2018,23,0.038787,"pred","23","2018",206.338,100
"750",2018,24,0.0301172,"pred","24","2018",206.338,100
"751",2018,25,0.0210148,"pred","25","2018",206.338,100
"752",2018,26,0.0222838,"pred","26","2018",206.338,100
"753",2018,27,0.017436,"pred","27","2018",206.338,100
"754",2018,28,0.0115034,"pred","28","2018",206.338,100
"755",2018,29,0.00978169,"pred","29","2018",206.338,100
"756",2018,30,0.0690257,"pred","30","2018",206.338,100
"757",2020,4,3.72758e-05,"pred","4","2020",733.365,76.5617
"758",2020,5,0.000131044,"pred","5","2020",733.365,76.5617
"759",2020,6,0.000952208,"pred","6","2020",733.365,76.5617
"760",2020,7,0.0031001,"pred","7","2020",733.365,76.5617
"761",2020,8,0.00907659,"pred","8","2020",733.365,76.5617
"762",2020,9,0.0251937,"pred","9","2020",733.365,76.5617
"763",2020,10,0.0962533,"pred","10","2020",733.365,76.5617
"764",2020,11,0.0793043,"pred","11","2020",733.365,76.5617
"765",2020,12,0.0953504,"pred","12","2020",733.365,76.5617
"766",2020,13,0.101178,"pred","13","2020",733.365,76.5617
"767",2020,14,0.0673828,"pred","14","2020",733.365,76.5617
"768",2020,15,0.0483163,"pred","15","2020",733.365,76.5617
"769",2020,16,0.0365636,"pred","16","2020",733.365,76.5617
"770",2020,17,0.0294476,"pred","17","2020",733.365,76.5617
"771",2020,18,0.0296797,"pred","18","2020",733.365,76.5617
"772",2020,19,0.0394148,"pred","19","2020",733.365,76.5617
"773",2020,20,0.039265,"pred","20","2020",733.365,76.5617
"774",2020,21,0.0361275,"pred","21","2020",733.365,76.5617
"775",2020,22,0.0404277,"pred","22","2020",733.365,76.5617
"776",2020,23,0.0330459,"pred","23","2020",733.365,76.5617
"777",2020,24,0.0249456,"pred","24","2020",733.365,76.5617
"778",2020,25,0.0283388,"pred","25","2020",733.365,76.5617
"779",2020,26,0.0226799,"pred","26","2020",733.365,76.5617
"780",2020,27,0.0162557,"pred","27","2020",733.365,76.5617
"781",2020,28,0.0163883,"pred","28","2020",733.365,76.5617
"782",2020,29,0.0131011,"pred","29","2020",733.365,76.5617
"783",2020,30,0.0680675,"pred","30","2020",733.365,76.5617
"784",2022,4,3.63428e-05,"pred","4","2022",288.668,99.0917
"785",2022,5,0.000100222,"pred","5","2022",288.668,99.0917
"786",2022,6,0.000351436,"pred","6","2022",288.668,99.0917
"787",2022,7,0.00137508,"pred","7","2022",288.668,99.0917
"788",2022,8,0.00823563,"pred","8","2022",288.668,99.0917
"789",2022,9,0.0218804,"pred","9","2022",288.668,99.0917
"790",2022,10,0.0428712,"pred","10","2022",288.668,99.0917
"791",2022,11,0.0610505,"pred","11","2022",288.668,99.0917
"792",2022,12,0.13801,"pred","12","2022",288.668,99.0917
"793",2022,13,0.0891144,"pred","13","2022",288.668,99.0917
"794",2022,14,0.0834261,"pred","14","2022",288.668,99.0917
"795",2022,15,0.0820433,"pred","15","2022",288.668,99.0917
"796",2022,16,0.0551288,"pred","16","2022",288.668,99.0917
"797",2022,17,0.0387298,"pred","17","2022",288.668,99.0917
"798",2022,18,0.0292903,"pred","18","2022",288.668,99.0917
"799",2022,19,0.0236431,"pred","19","2022",288.668,99.0917
"800",2022,20,0.0240544,"pred","20","2022",288.668,99.0917
"801",2022,21,0.0309732,"pred","21","2022",288.668,99.0917
"802",2022,22,0.0311627,"pred","22","2022",288.668,99.0917
"803",2022,23,0.0291671,"pred","23","2022",288.668,99.0917
"804",2022,24,0.0316316,"pred","24","2022",288.668,99.0917
"805",2022,25,0.0262829,"pred","25","2022",288.668,99.0917
"806",2022,26,0.0204474,"pred","26","2022",288.668,99.0917
"807",2022,27,0.0220493,"pred","27","2022",288.668,99.0917
"808",2022,28,0.0180615,"pred","28","2022",288.668,99.0917
"809",2022,29,0.0133007,"pred","29","2022",288.668,99.0917
"810",2022,30,0.0776064,"pred","30","2022",288.668,99.0917
