Alt,Stock,Year,ABC,OFL,Catch,SSB,F,Total_Biom
1,Model_1_goa_dusk_2024.dat,2024,6.500860000000085,7.90330999999988,2.1988799999999604,36.79829999999972,0.029682999999999474,88.13549999999988
1,Model_1_goa_dusk_2024.dat,2025,6.33848392000002,7.705159090000004,3.096000000000003,35.981966699999965,0.0431270967999999,85.91225740000006
1,Model_1_goa_dusk_2024.dat,2026,6.021190389999999,7.318984890000001,2.811999999999939,34.47790500000003,0.041190831700000013,83.2972128999999
1,Model_1_goa_dusk_2024.dat,2027,5.687486620000009,6.913232939999998,5.687486620000009,32.60826919999998,0.09029060000000179,81.61702120000014
1,Model_1_goa_dusk_2024.dat,2028,5.1163141199999975,6.2191409499999954,5.1163141199999975,29.608838399999964,0.09029060000000179,77.67133209999997
1,Model_1_goa_dusk_2024.dat,2029,4.629350949999995,5.627659480000003,4.629350949999995,27.0369327,0.09029060000000179,74.9252997
1,Model_1_goa_dusk_2024.dat,2030,4.257066550000004,5.175940350000001,4.257066550000004,25.0211806,0.09029060000000179,73.2229472
1,Model_1_goa_dusk_2024.dat,2031,3.9504219300000045,4.796163229999998,3.9504219300000045,23.627274200000013,0.08835179030000061,72.34653129999987
1,Model_1_goa_dusk_2024.dat,2032,3.749123719999996,4.552168599999995,3.749123719999996,22.84267600000001,0.08545000210000031,72.1055693999999
1,Model_1_goa_dusk_2024.dat,2033,3.689526380000005,4.481020720000002,3.689526380000005,22.53471630000001,0.08396332860000025,72.32531429999999
1,Model_1_goa_dusk_2024.dat,2034,3.702182909999997,4.497055400000002,3.702182909999997,22.514263999999994,0.08349185760000025,72.71157660000004
1,Model_1_goa_dusk_2024.dat,2035,3.744089810000004,4.548402549999998,3.744089810000004,22.640203999999994,0.08356313040000043,73.17025359999992
1,Model_1_goa_dusk_2024.dat,2036,3.79655007,4.6123142700000015,3.79655007,22.8286565,0.08388445900000047,73.5614038
1,Model_1_goa_dusk_2024.dat,2037,3.8514745900000036,4.67917206,3.8514745900000036,23.035976899999984,0.08427523060000058,73.93385450000002
2,Model_1_goa_dusk_2024.dat,2024,6.500860000000085,7.90330999999988,2.1988799999999604,36.79829999999972,0.029682999999999474,88.13549999999988
2,Model_1_goa_dusk_2024.dat,2025,6.33848392000002,7.705159090000004,3.096000000000003,35.981966699999965,0.0431270967999999,85.91225740000006
2,Model_1_goa_dusk_2024.dat,2026,6.021190389999999,7.318984890000001,2.811999999999939,34.47790500000003,0.041190831700000013,83.2972128999999
2,Model_1_goa_dusk_2024.dat,2027,5.687486620000009,6.913232939999998,5.687486620000009,32.60826919999998,0.09029060000000179,81.61702120000014
2,Model_1_goa_dusk_2024.dat,2028,5.1163141199999975,6.2191409499999954,5.1163141199999975,29.608838399999964,0.09029060000000179,77.67133209999997
2,Model_1_goa_dusk_2024.dat,2029,4.629350949999995,5.627659480000003,4.629350949999995,27.0369327,0.09029060000000179,74.9252997
2,Model_1_goa_dusk_2024.dat,2030,4.257066550000004,5.175940350000001,4.257066550000004,25.0211806,0.09029060000000179,73.2229472
2,Model_1_goa_dusk_2024.dat,2031,3.9504219300000045,4.796163229999998,3.9504219300000045,23.627274200000013,0.08835179030000061,72.34653129999987
2,Model_1_goa_dusk_2024.dat,2032,3.749123719999996,4.552168599999995,3.749123719999996,22.84267600000001,0.08545000210000031,72.1055693999999
2,Model_1_goa_dusk_2024.dat,2033,3.689526380000005,4.481020720000002,3.689526380000005,22.53471630000001,0.08396332860000025,72.32531429999999
2,Model_1_goa_dusk_2024.dat,2034,3.702182909999997,4.497055400000002,3.702182909999997,22.514263999999994,0.08349185760000025,72.71157660000004
2,Model_1_goa_dusk_2024.dat,2035,3.744089810000004,4.548402549999998,3.744089810000004,22.640203999999994,0.08356313040000043,73.17025359999992
2,Model_1_goa_dusk_2024.dat,2036,3.79655007,4.6123142700000015,3.79655007,22.8286565,0.08388445900000047,73.5614038
2,Model_1_goa_dusk_2024.dat,2037,3.8514745900000036,4.67917206,3.8514745900000036,23.035976899999984,0.08427523060000058,73.93385450000002
3,Model_1_goa_dusk_2024.dat,2024,3.32000000000005,7.90330999999988,2.1988799999999604,36.79829999999972,0.029682999999999474,88.13549999999988
3,Model_1_goa_dusk_2024.dat,2025,3.237770659999986,7.705159090000004,3.096000000000003,35.981966699999965,0.0431270967999999,85.91225740000006
3,Model_1_goa_dusk_2024.dat,2026,3.076128630000001,7.318984890000001,2.811999999999939,34.47790500000003,0.041190831700000013,83.2972128999999
3,Model_1_goa_dusk_2024.dat,2027,2.9057597299999975,6.913232939999998,2.9057597299999975,32.84732170000005,0.045145300000000894,81.61702120000014
3,Model_1_goa_dusk_2024.dat,2028,2.729461180000006,6.494228829999988,2.729461180000006,31.130228700000032,0.045145300000000894,80.41815469999986
3,Model_1_goa_dusk_2024.dat,2029,2.5740077299999986,6.12563056,2.5740077299999986,29.604261400000023,0.045145300000000894,79.89075489999983
3,Model_1_goa_dusk_2024.dat,2030,2.457725399999997,5.851433410000011,2.457725399999997,28.424363699999997,0.045145300000000894,79.96191150000003
3,Model_1_goa_dusk_2024.dat,2031,2.4004797400000015,5.718514749999995,2.4004797400000015,27.688132400000043,0.045145300000000894,80.51062689999986
3,Model_1_goa_dusk_2024.dat,2032,2.400553529999999,5.720987929999996,2.400553529999999,27.40053119999999,0.045145300000000894,81.37428589999999
3,Model_1_goa_dusk_2024.dat,2033,2.4335458200000013,5.8003322800000054,2.4335458200000013,27.47656030000001,0.04514271640000089,82.44695079999994
3,Model_1_goa_dusk_2024.dat,2034,2.478384770000004,5.907011480000002,2.478384770000004,27.788735699999958,0.04512795720000089,83.55691189999995
3,Model_1_goa_dusk_2024.dat,2035,2.5251844200000004,6.018088190000003,2.5251844200000004,28.226720999999966,0.04510653200000087,84.67691730000001
3,Model_1_goa_dusk_2024.dat,2036,2.57159285,6.128341060000002,2.57159285,28.718075499999998,0.045091264900000864,85.69750409999999
3,Model_1_goa_dusk_2024.dat,2037,2.6176762299999967,6.23804944999999,2.6176762299999967,29.221668100000016,0.04508808620000085,86.67922929999993
4,Model_1_goa_dusk_2024.dat,2024,2.6466900000000266,7.90330999999988,2.1988799999999604,36.79829999999972,0.029682999999999474,88.13549999999988
4,Model_1_goa_dusk_2024.dat,2025,2.581251379999988,7.705159090000004,3.096000000000003,35.981966699999965,0.0431270967999999,85.91225740000006
4,Model_1_goa_dusk_2024.dat,2026,2.4524575000000013,7.318984890000001,2.811999999999939,34.47790500000003,0.041190831700000013,83.2972128999999
4,Model_1_goa_dusk_2024.dat,2027,2.316649290000006,6.913232939999998,2.316649290000006,32.89685749999999,0.0358319999999994,81.61702120000014
4,Model_1_goa_dusk_2024.dat,2028,2.195614680000002,6.552513069999997,2.195614680000002,31.454027499999967,0.0358319999999994,81.00002929999994
4,Model_1_goa_dusk_2024.dat,2029,2.0883971900000002,6.233953209999997,2.0883971900000002,30.165260199999985,0.0358319999999994,80.97045649999997
4,Model_1_goa_dusk_2024.dat,2030,2.009810409999999,6.002213749999996,2.009810409999999,29.187468499999984,0.0358319999999994,81.46513219999994
4,Model_1_goa_dusk_2024.dat,2031,1.9761216100000005,5.905409340000013,1.9761216100000005,28.62331009999996,0.0358319999999994,82.37693650000008
4,Model_1_goa_dusk_2024.dat,2032,1.9867065599999998,5.9396181299999995,1.9867065599999998,28.485773699999978,0.0358319999999994,83.56086460000004
4,Model_1_goa_dusk_2024.dat,2033,2.0228766100000017,6.048581569999996,2.0228766100000017,28.698832099999983,0.0358319999999994,84.92727649999999
4,Model_1_goa_dusk_2024.dat,2034,2.068456530000002,6.184694270000002,2.068456530000002,29.140975899999972,0.0358319999999994,86.31371510000002
4,Model_1_goa_dusk_2024.dat,2035,2.115421109999999,6.324477870000007,2.115421109999999,29.704171399999968,0.0358319999999994,87.69635359999997
4,Model_1_goa_dusk_2024.dat,2036,2.1614418800000004,6.461345109999999,2.1614418800000004,30.316385400000055,0.0358319999999994,88.96700600000004
4,Model_1_goa_dusk_2024.dat,2037,2.2063853300000003,6.595210950000002,2.2063853300000003,30.936327099999982,0.0358319999999994,90.18715629999997
5,Model_1_goa_dusk_2024.dat,2024,0,7.90330999999988,2.1988799999999604,36.79829999999972,0.029682999999999474,88.13549999999988
5,Model_1_goa_dusk_2024.dat,2025,0,7.705159090000004,3.096000000000003,35.981966699999965,0.0431270967999999,85.91225740000006
5,Model_1_goa_dusk_2024.dat,2026,0,7.318984890000001,2.811999999999939,34.47790500000003,0.041190831700000013,83.2972128999999
5,Model_1_goa_dusk_2024.dat,2027,0,6.913232939999998,0,33.08815910000001,0,81.61702120000014
5,Model_1_goa_dusk_2024.dat,2028,0,6.781799520000003,0,32.73264130000001,0,83.28871439999993
5,Model_1_goa_dusk_2024.dat,2029,0,6.669644999999994,0,32.43035219999998,0,85.311828
5,Model_1_goa_dusk_2024.dat,2030,0,6.6221650200000095,0,32.337281800000014,0,87.6424546000001
5,Model_1_goa_dusk_2024.dat,2031,0,6.690582519999995,0,32.567708399999994,0,90.21073510000018
5,Model_1_goa_dusk_2024.dat,2032,0,6.87720781,0,33.15906550000001,0,92.92650880000004
5,Model_1_goa_dusk_2024.dat,2033,0,7.132404400000006,0,34.06582560000001,0,95.75451499999997
5,Model_1_goa_dusk_2024.dat,2034,0,7.41187367000001,0,35.18767270000002,0,98.56337870000003
5,Model_1_goa_dusk_2024.dat,2035,0,7.693019220000006,0,36.424894299999906,0,101.34092059999988
5,Model_1_goa_dusk_2024.dat,2036,0,7.969082960000011,0,37.705991400000016,0,103.98161040000005
5,Model_1_goa_dusk_2024.dat,2037,0,8.239398059999997,0,38.986927,0,106.54604440000001
6,Model_1_goa_dusk_2024.dat,2024,7.90330999999988,7.90330999999988,2.1988799999999604,36.79829999999972,0.029682999999999474,88.13549999999988
6,Model_1_goa_dusk_2024.dat,2025,7.705159090000004,7.705159090000004,7.705159090000004,35.59141870000001,0.11082600000000199,85.91225740000006
6,Model_1_goa_dusk_2024.dat,2026,6.86202563,6.86202563,6.86202563,31.967587200000022,0.11082600000000199,78.7252572000001
6,Model_1_goa_dusk_2024.dat,2027,6.0725338399999975,6.0725338399999975,6.0725338399999975,28.56456960000002,0.11082600000000199,73.24508800000004
6,Model_1_goa_dusk_2024.dat,2028,5.377530060000003,5.377530060000003,5.377530060000003,25.54543000000001,0.11082600000000199,69.3215760000001
6,Model_1_goa_dusk_2024.dat,2029,4.651903090000005,4.651903090000005,4.651903090000005,23.05351540000002,0.10717433000000019,66.7426606000001
6,Model_1_goa_dusk_2024.dat,2030,3.923565100000003,3.923565100000003,3.923565100000003,21.25834559999999,0.09840693750000014,65.45019200000004
6,Model_1_goa_dusk_2024.dat,2031,3.5661878699999976,3.5661878699999976,3.5661878699999976,20.2289139,0.09333528190000007,65.32482620000006
6,Model_1_goa_dusk_2024.dat,2032,3.4741832899999956,3.4741832899999956,3.4741832899999956,19.80905829999999,0.0912196697000001,65.8540939
6,Model_1_goa_dusk_2024.dat,2033,3.527598299999998,3.527598299999998,3.527598299999998,19.80029379999999,0.09107451670000008,66.699066
6,Model_1_goa_dusk_2024.dat,2034,3.6392451100000014,3.6392451100000014,3.6392451100000014,20.0126042,0.09197009340000005,67.56524530000009
6,Model_1_goa_dusk_2024.dat,2035,3.762854919999996,3.762854919999996,3.762854919999996,20.312033599999985,0.093261442,68.3771345
6,Model_1_goa_dusk_2024.dat,2036,3.8791576599999966,3.8791576599999966,3.8791576599999966,20.623971500000014,0.0945782075000002,69.01651780000005
6,Model_1_goa_dusk_2024.dat,2037,3.9843053700000004,3.9843053700000004,3.9843053700000004,20.914713099999968,0.09578674110000016,69.55465450000001
7,Model_1_goa_dusk_2024.dat,2024,7.90330999999988,7.90330999999988,2.1988799999999604,36.79829999999972,0.029682999999999474,88.13549999999988
7,Model_1_goa_dusk_2024.dat,2025,7.705159090000004,7.705159090000004,6.33848392000002,35.7094271,0.09029060000000179,85.91225740000006
7,Model_1_goa_dusk_2024.dat,2026,6.997468040000006,6.997468040000006,5.7566498800000065,32.705481600000034,0.09029060000000179,80.08058739999989
7,Model_1_goa_dusk_2024.dat,2027,6.312231900000005,6.312231900000005,6.312231900000005,29.68652810000002,0.11082600000000199,75.6325933
7,Model_1_goa_dusk_2024.dat,2028,5.582985049999996,5.582985049999996,5.582985049999996,26.514055400000046,0.11082600000000199,71.35789489999992
7,Model_1_goa_dusk_2024.dat,2029,4.96037797,4.96037797,4.96037797,23.871047199999982,0.11043739400000109,68.4723282
7,Model_1_goa_dusk_2024.dat,2030,4.165427070000002,4.165427070000002,4.165427070000002,21.89366650000002,0.10149500550000003,66.78303899999997
7,Model_1_goa_dusk_2024.dat,2031,3.7435377399999985,3.7435377399999985,3.7435377399999985,20.71986039999996,0.09571736740000003,66.34372720000009
7,Model_1_goa_dusk_2024.dat,2032,3.6086808199999947,3.6086808199999947,3.6086808199999947,20.190013400000012,0.09305645839999999,66.63694560000003
7,Model_1_goa_dusk_2024.dat,2033,3.6303751199999996,3.6303751199999996,3.6303751199999996,20.095143700000005,0.09246768050000005,67.29953610000004
7,Model_1_goa_dusk_2024.dat,2034,3.717936490000001,3.717936490000001,3.717936490000001,20.239484199999996,0.09301952390000019,68.02402499999991
7,Model_1_goa_dusk_2024.dat,2035,3.8225627799999997,3.8225627799999997,3.8225627799999997,20.485350599999986,0.09404009190000016,68.72580300000006
7,Model_1_goa_dusk_2024.dat,2036,3.9242646800000047,3.9242646800000047,3.9242646800000047,20.75554539999999,0.09515338980000004,69.2803653
7,Model_1_goa_dusk_2024.dat,2037,4.018175259999996,4.018175259999996,4.018175259999996,21.014055499999955,0.09620852370000024,69.75350180000005
